2.88718	2.75089	0.248354
2.85495	2.75089	-0.169559
3.12883	2.47701	-0.262637
2.97036	2.47701	-0.299413
2.85495	2.54134	-0.299413
2.85495	2.47701	-0.326293
2.85495	2.20313	-0.409742
3.12883	2.34528	-0.299413
3.12883	2.20313	-0.327898
3.25146	2.20313	-0.299413
3.24478	2.47701	-0.0255294
3.40271	2.35572	-0.0255294
3.40271	2.20313	-0.137731
3.40271	2.01363	-0.0255294
3.33732	1.92924	-0.0255294
3.21455	1.92924	-0.299413
3.40271	2.20313	0.0259574
3.1533	2.20313	0.248354
3.25066	1.92924	0.248354
3.12883	2.17277	0.522237
3.25173	1.92924	0.522237
3.12883	2.17518	0.796121
3.12883	1.68171	0.248354
3.12883	1.73921	0.522237
3.13191	1.65536	-0.0255294
3.44404	2.20313	-0.0255294
2.85495	2.86042	-0.0255294
2.85495	2.83314	0.248354
2.85495	2.75089	0.448819
2.81657	3.02478	0.248354
2.72777	3.02478	0.522237
2.84438	2.75089	0.522237
2.85495	2.75089	0.573992
2.76735	3.02478	0.796121
2.85495	2.8187	0.796121
2.85495	2.75089	0.967699
2.69246	3.02478	1.07
2.84652	2.75089	1.07
2.85495	2.73097	1.07
2.81362	2.75089	1.34389
2.85495	2.72428	1.34389
2.6387	2.75089	1.61777
2.85495	2.58894	1.61777
2.8837	2.75089	0.796121
2.85495	2.72589	0.522237
3.12883	2.06391	1.07
3.12883	2.02567	1.34389
3.12883	2.09226	1.61777
2.85495	2.48196	1.89165
3.12977	2.20313	1.89165
3.34935	1.38148	2.16554
3.28115	1.38148	2.43942
3.40271	1.10759	2.37804
3.40271	1.29228	2.16554
3.37851	1.10759	2.43942
3.40271	1.38148	2.00305
3.51197	1.10759	2.16554
3.60692	1.10759	1.89165
3.4887	1.38148	1.89165
3.66336	1.10759	1.61777
3.54674	1.38148	1.61777
3.66229	1.10759	1.34389
3.54567	1.38148	1.34389
3.60371	1.10759	1.07
3.44083	1.38148	1.07
3.40271	1.38148	1.03376
3.43655	1.10759	0.796121
3.40271	1.15453	0.796121
3.40271	1.10759	0.762822
3.40271	1.03471	0.796121
3.30469	0.83371	0.796121
3.18647	0.83371	0.522237
3.16561	1.10759	0.522237
3.40271	0.83371	0.988294
3.40271	0.744779	1.07
3.34614	0.559827	1.07
3.24638	0.559827	0.796121
3.40271	0.559827	1.2135
3.40271	0.362572	1.34389
3.38573	0.285944	1.34389
3.30656	0.285944	1.07
3.40271	0.285944	1.38147
3.40271	0.148333	1.61777
3.32903	0.0120602	1.61777
3.38493	0.0120602	1.34389
3.30843	-0.261823	1.34389
3.26377	-0.261823	1.61777
3.35577	-0.261823	1.07
3.26671	0.0120602	1.07
3.40271	-0.261823	0.998992
3.40271	-0.145075	0.796121
3.22231	0.0120602	0.796121
3.40271	0.00577474	0.522237
3.3983	0.0120602	0.522237
3.40271	0.0120602	0.514347
3.12883	0.285944	0.430631
3.12883	0.259866	0.522237
3.40271	0.16866	0.248354
3.19101	0.285944	0.248354
3.40271	0.285944	0.0104445
3.12883	0.47143	-0.0255294
3.12883	0.350804	0.248354
3.40271	0.289554	-0.0255294
3.12883	0.443346	-0.299413
3.40271	0.339838	-0.299413
3.12883	0.285944	-0.494528
3.40271	0.285944	-0.386205
3.40271	0.156357	-0.573296
3.12883	0.210652	-0.573296
3.12883	0.0359982	-0.84718
3.40271	0.0154035	-0.84718
3.12883	0.0120602	-0.872188
3.40271	0.0120602	-0.854802
3.40271	-0.184125	-1.12106
3.12883	-0.167542	-1.12106
3.12883	-0.261823	-1.24744
3.40271	-0.261823	-1.15998
3.12883	-0.535707	-1.26242
3.40271	-0.535707	-1.22203
3.12883	-0.80959	-1.16934
3.40271	-0.777361	-1.12106
3.2766	-0.80959	-1.12106
3.40271	-0.80959	-1.1113
3.12883	-1.08347	-0.857477
3.12883	-0.849041	-1.12106
3.40271	-0.998821	-0.84718
3.14822	-1.08347	-0.84718
3.40271	-1.08347	-0.741665
3.12883	-1.09163	-0.84718
3.40271	-1.19541	-0.573296
3.12883	-1.33422	-0.573296
3.12883	-1.35736	-0.544544
3.40271	-1.35736	-0.342341
3.40271	-1.39173	-0.299413
3.12883	-1.56451	-0.299413
3.40271	-1.60998	-0.0255294
3.36273	-1.63124	-0.0255294
3.40271	-1.52385	0.248354
3.31512	-1.63124	0.248354
3.40271	-1.49336	0.522237
3.26724	-1.63124	0.522237
3.40271	-1.43479	0.796121
3.17443	-1.63124	0.796121
3.40271	-1.35736	1.02841
3.39643	-1.35736	1.07
3.12883	-1.60115	1.07
3.17978	-1.35736	1.34389
3.40271	-1.08347	1.20387
3.25788	-1.08347	1.34389
3.40271	-1.3492	1.07
3.12883	-1.08347	1.49059
3.40271	-0.820155	1.34389
3.40271	-0.80959	1.35499
3.12883	-0.80959	1.61684
3.40271	-0.535707	1.5061
3.28275	-0.535707	1.61777
3.12883	-0.80491	1.61777
3.41248	-0.80959	1.34389
3.54541	-0.535707	1.34389
3.6766	-0.535707	1.19451
3.65319	-0.80959	1.07
3.6766	-0.800363	1.07
3.6766	-0.80959	1.04339
3.52026	-1.08347	1.07
3.6679	-1.08347	0.796121
3.6766	-1.07184	0.796121
3.6766	-1.08347	0.780742
3.48014	-1.35736	0.796121
3.51384	-1.35736	0.522237
3.6766	-1.24114	0.522237
3.6766	-1.26174	0.248354
3.60318	-1.35736	0.248354
3.6766	-1.25532	-0.0255294
3.59836	-1.35736	-0.0255294
3.6766	-1.22001	-0.299413
3.57135	-1.35736	-0.299413
3.78131	-1.08347	-0.299413
3.80832	-1.08347	-0.0255294
3.6766	-1.15582	-0.573296
3.7321	-1.08347	-0.573296
3.6766	-1.08347	-0.683358
3.6766	-0.952282	-0.84718
3.84737	-0.80959	-0.84718
3.89177	-0.80959	-0.573296
3.6766	-0.80959	-1.03561
3.6766	-0.587461	-1.12106
3.69572	-0.535707	-1.12106
3.79495	-0.535707	-0.84718
3.6766	-0.535707	-1.13912
3.6766	-0.489569	-1.12106
3.6766	-0.261823	-0.882351
3.71364	-0.261823	-0.84718
3.7321	-0.261823	-0.573296
3.80271	-0.535707	-0.573296
3.77676	-0.261823	-0.299413
3.81073	-0.535707	-0.299413
3.78452	-0.261823	-0.0255294
3.85513	-0.535707	-0.0255294
3.77409	-0.261823	0.248354
3.88134	-0.535707	0.248354
3.6766	-0.261823	0.510335
3.6766	-0.271318	0.522237
3.8891	-0.535707	0.522237
3.6766	-0.375897	0.796121
3.80485	-0.535707	0.796121
3.6766	-0.480208	1.07
3.72086	-0.535707	1.07
3.40271	-0.295925	1.07
3.58713	-0.261823	0.796121
3.95048	-0.80959	0.604215
3.95048	-0.739113	0.522237
3.8776	-0.80959	0.796121
3.97816	-0.80959	0.522237
3.95048	-0.80959	0.444807
3.95048	-0.881672	0.522237
3.81795	-1.08347	0.522237
3.81314	-1.08347	0.248354
3.9335	-0.80959	0.248354
3.90755	-0.80959	-0.0255294
3.67138	-0.261823	0.522237
3.6766	-0.154436	0.248354
3.6766	-0.033275	-0.0255294
3.6219	0.0120602	-0.0255294
3.53765	0.0120602	0.248354
3.6766	0.0120602	-0.118473
3.6766	0.0416149	-0.299413
3.50662	0.285944	-0.299413
3.42264	0.285944	-0.0255294
3.70615	0.0120602	-0.299413
3.6766	0.0616748	-0.573296
3.68823	0.0120602	-0.573296
3.6766	0.0120602	-0.625318
3.88134	-0.80959	-0.299413
3.6766	-0.228257	-0.84718
3.41087	0.0120602	-0.84718
3.45661	-0.261823	-1.12106
3.40271	-0.423505	1.34389
2.85495	-1.63124	-0.434081
2.85495	-1.51957	-0.573296
3.07627	-1.35736	-0.573296
2.85495	-1.35736	-0.746747
2.58106	-1.63124	-0.607398
2.58106	-1.41607	-0.84718
2.71948	-1.35736	-0.84718
2.64565	-1.63124	-0.573296
2.58106	-1.35736	-0.920331
2.58106	-1.19648	-1.12106
2.7933	-1.08347	-1.12106
2.85495	-1.08347	-1.08857
2.85495	-1.27698	-0.84718
2.58106	-1.08347	-1.19234
2.58106	-0.80959	-1.33865
2.85495	-0.80959	-1.22738
2.85495	-1.03439	-1.12106
2.58106	-0.665828	-1.39495
2.75344	-0.535707	-1.39495
2.85495	-0.535707	-1.35576
2.58106	-0.535707	-1.46703
2.58106	-0.356104	-1.39495
2.30718	-0.535707	-1.57829
2.30718	-0.261823	-1.49137
2.50256	-0.261823	-1.39495
2.58106	-0.261823	-1.35015
2.30718	0.0120602	-1.3892
2.58106	0.0120602	-1.1795
2.30718	-0.0204368	-1.39495
2.30718	0.285944	-1.18245
2.33994	0.285944	-1.12106
2.58106	0.0678264	-1.12106
2.58106	0.285944	-0.892515
2.35653	0.559827	-1.12106
2.45388	0.559827	-0.84718
2.58106	0.329139	-0.84718
2.58106	0.559827	-0.605526
2.53278	0.83371	-0.84718
2.57611	0.83371	-0.573296
2.58106	0.590719	-0.573296
2.58106	0.83371	-0.560592
2.58106	0.867277	-0.573296
2.70985	1.10759	-0.573296
2.70797	1.10759	-0.299413
2.66464	0.83371	-0.299413
2.85495	0.83371	-0.0590962
2.79651	1.10759	-0.0255294
2.85495	0.865672	-0.0255294
2.85495	1.10759	0.197669
2.85495	1.31715	-0.0255294
2.88504	1.10759	0.248354
3.10489	0.83371	0.248354
2.89038	0.83371	-0.0255294
3.12883	0.83371	0.32632
3.12883	1.10759	0.487333
3.12883	0.559827	0.379278
3.06531	0.559827	0.248354
3.12883	0.352408	0.522237
3.12522	0.285944	0.522237
3.12883	0.285944	0.575864
3.18353	0.559827	0.522237
3.22525	0.285944	0.796121
3.03883	0.559827	-0.0255294
2.90429	0.559827	-0.299413
2.85495	0.60436	-0.299413
2.85495	0.559827	-0.346085
2.85495	1.29682	-0.299413
2.58106	1.10759	-0.716791
2.61516	0.559827	-0.573296
2.85495	0.343047	-0.573296
2.30718	1.10759	-0.780447
2.30718	1.01706	-0.84718
2.30718	0.83371	-1.02839
2.0333	1.10759	-0.862559
2.09896	1.10759	-0.84718
2.05911	0.83371	-1.12106
2.0333	0.837054	-1.12106
2.0333	0.83371	-1.12869
2.0333	0.559827	-1.28542
2.30718	0.71295	-1.12106
2.30718	0.559827	-1.18512
2.05911	0.285944	-1.39495
2.0333	0.335558	-1.39495
2.0333	0.285944	-1.41033
2.0333	0.0120602	-1.51223
2.29046	0.0120602	-1.39495
2.0333	-0.261823	-1.6144
1.75941	0.0120602	-1.62617
1.90558	-0.261823	-1.66883
1.75941	-0.0955942	-1.66883
1.75941	-0.261823	-1.7377
1.75941	-0.535707	-1.7476
2.02781	-0.535707	-1.66883
1.75941	-0.710495	-1.66883
1.75941	-0.80959	-1.6366
2.0333	-0.535707	-1.65399
2.0333	-0.80959	-1.54326
1.75941	-1.08347	-1.50822
2.0333	-1.08347	-1.43253
2.0333	-1.14298	-1.39495
1.75941	-1.25532	-1.39495
1.75941	-1.35736	-1.26777
2.0333	-1.35736	-1.18084
2.0333	-1.4051	-1.12106
1.75941	-1.46715	-1.12106
2.0333	-1.58216	-0.84718
1.75941	-1.58403	-0.84718
1.75941	-1.63124	-0.74006
2.0333	-1.63124	-0.749154
2.0333	-1.70787	-0.573296
1.75941	-1.69155	-0.573296
2.0333	-1.85123	-0.299413
1.75941	-1.8531	-0.299413
1.75941	-1.90512	-0.220912
2.0333	-1.90512	-0.212086
2.0333	-2.01278	-0.0255294
1.75941	-1.99673	-0.0255294
2.0333	-2.13849	0.248354
1.75941	-2.14036	0.248354
1.75941	-2.17901	0.370719
2.0333	-2.17901	0.324715
2.0333	-2.26393	0.522237
1.75941	-2.24788	0.522237
2.0333	-2.37172	0.796121
1.75941	-2.33775	0.796121
2.0333	-2.27703	1.07
1.75941	-2.39178	1.07
2.0333	-2.24654	1.34389
1.75941	-2.38776	1.34389
2.0333	-2.18824	1.61777
1.75941	-2.34497	1.61777
2.0333	-2.17901	1.69146
1.94811	-2.17901	1.89165
1.75941	-2.26901	1.89165
1.75941	-2.17901	2.14588
2.0333	-2.10265	1.89165
2.0333	-2.04193	2.16554
1.75941	-2.17673	2.16554
2.0333	-1.90512	2.35183
1.93928	-1.90512	2.43942
1.75941	-2.07804	2.43942
1.75941	-1.90512	2.55002
2.00829	-1.63124	2.43942
1.75941	-1.63124	2.49332
2.0333	-1.59473	2.43942
2.0333	-1.35736	2.45908
1.75941	-1.35736	2.46737
2.0333	-1.63124	2.41094
2.24874	-1.63124	2.16554
2.30718	-1.54231	2.16554
2.30718	-1.35736	2.32508
2.20675	-1.35736	2.43942
2.30718	-1.63124	2.09881
2.17759	-1.90512	2.16554
2.26265	-1.90512	1.89165
2.30718	-1.85043	1.89165
2.30718	-1.90512	1.64947
2.04092	-2.17901	1.61777
2.30718	-1.90873	1.61777
2.30718	-2.02214	1.34389
2.08853	-2.17901	1.34389
2.30718	-2.12645	1.07
2.20407	-2.17901	1.07
2.30718	-2.17901	0.930789
2.38728	-2.17901	0.796121
2.58106	-2.0529	0.796121
2.58106	-1.96677	1.07
2.58106	-2.13875	0.522237
2.52556	-2.17901	0.522237
2.30718	-2.17901	0.315354
2.30718	-2.15453	0.248354
2.58106	-2.15266	0.248354
2.30718	-1.99299	-0.0255294
2.58106	-2.0093	-0.0255294
2.30718	-1.90512	-0.185072
2.58106	-1.90512	-0.175978
2.30718	-1.8317	-0.299413
2.58106	-1.82983	-0.299413
2.30718	-1.706	-0.573296
2.58106	-1.65866	-0.573296
2.30718	-1.63124	-0.72321
2.85495	-1.95875	-0.0255294
2.85495	-2.05584	0.248354
2.30718	-2.26205	0.522237
2.85495	-1.96972	0.522237
2.30718	-2.22167	0.796121
2.81496	-1.90512	0.796121
2.65421	-1.90512	1.07
2.58106	-1.90512	1.22741
2.51593	-1.90512	1.34389
2.58106	-1.88012	1.34389
2.58106	-1.76725	1.61777
2.33272	-1.90512	1.61777
2.58106	-1.63124	1.76314
2.471	-1.63124	1.89165
2.58106	-1.48721	1.89165
2.73151	-1.63124	1.61777
2.58106	-1.35736	2.03809
2.4472	-1.35736	2.16554
2.58106	-1.08347	2.11432
2.51406	-1.08347	2.16554
2.30718	-1.08347	2.40746
2.58106	-0.943189	2.16554
2.58106	-0.80959	2.21542
2.30718	-0.80959	2.33257
2.58106	-0.535707	2.2986
2.34503	-0.535707	2.43942
2.30718	-0.585321	2.43942
2.30718	-0.535707	2.54199
2.53225	-0.261823	2.43942
2.34342	-0.261823	2.7133
2.30718	-0.417889	2.7133
2.30718	-0.261823	2.75463
2.34476	0.0120602	2.7133
2.30718	0.0120602	2.75597
2.49935	0.285944	2.7133
2.30718	0.285944	2.8889
2.58106	0.0120602	2.4441
2.58106	0.285944	2.62009
2.58106	0.368456	2.7133
2.58521	0.0120602	2.43942
2.76173	0.285944	2.43942
2.58106	-0.0132152	2.43942
2.58106	-0.261823	2.34835
2.80266	-0.261823	2.16554
2.84786	0.0120602	2.16554
2.82352	-0.535707	2.16554
2.58106	0.559827	2.75516
2.30718	0.559827	2.86456
2.58106	0.83371	2.83834
2.30718	0.83371	2.84022
2.58106	1.10759	2.88569
2.30718	1.10759	2.85172
2.30718	1.38148	2.75222
2.0333	1.10759	2.86081
2.05937	1.38148	2.7133
2.0333	1.36931	2.7133
2.0333	1.38148	2.70729
1.75941	1.38148	2.66262
1.75941	1.27837	2.7133
2.0333	1.65536	2.5904
1.75941	1.65536	2.52728
2.0333	1.92924	2.45507
1.88659	1.92924	2.43942
1.75941	1.88792	2.43942
1.75941	1.92924	2.41013
2.0333	1.96067	2.43942
2.0333	2.20313	2.30154
1.75941	2.20313	2.2748
2.0333	2.40894	2.16554
1.75941	2.35411	2.16554
1.75941	2.47701	2.06644
2.0333	2.47701	2.11138
2.0333	2.6962	1.89165
1.75941	2.69513	1.89165
1.75941	2.75089	1.80326
2.0333	2.75089	1.79737
2.0333	2.87272	1.61777
1.75941	2.87486	1.61777
1.75941	3.02478	1.35766
2.0333	3.01956	1.34389
1.99251	3.02478	1.34389
2.0333	3.02478	1.32958
1.75941	3.12655	1.07
1.75941	3.03668	1.34389
2.0333	3.12762	1.07
1.75941	3.19876	0.796121
2.0333	3.17389	0.796121
1.75941	3.18566	0.522237
2.0333	3.16426	0.522237
1.75941	3.12708	0.248354
2.0333	3.14688	0.248354
1.75941	3.02478	0.0200732
2.0333	3.02478	-0.0224536
2.0333	3.02197	-0.0255294
1.75941	3.0102	-0.0255294
1.75941	2.85053	-0.299413
2.0333	2.8762	-0.299413
1.75941	2.75089	-0.479015
2.0333	2.75089	-0.433546
2.0333	2.47701	-0.572093
2.02808	2.47701	-0.573296
1.75941	2.6633	-0.573296
1.75941	2.47701	-0.635749
1.75941	2.20313	-0.682823
2.0333	2.41322	-0.573296
2.0333	2.20313	-0.619166
1.75941	1.92924	-0.730164
2.0333	1.92924	-0.66624
1.75941	1.65536	-0.795426
2.0333	1.65536	-0.713581
2.0333	1.38148	-0.778843
1.81812	1.38148	-0.84718
1.75941	1.40889	-0.84718
1.75941	1.38148	-0.860954
1.75941	1.10759	-0.944403
2.0333	1.14116	-0.84718
1.48553	1.10759	-1.06316
1.48553	1.38148	-0.942798
1.75941	0.943237	-1.12106
1.48553	1.0315	-1.12106
1.48553	0.83371	-1.3111
1.75941	0.83371	-1.22899
1.75941	0.559827	-1.36753
1.67503	0.559827	-1.39495
1.48553	0.691286	-1.39495
1.48553	0.559827	-1.44964
1.48553	0.285944	-1.57
1.75941	0.513422	-1.39495
1.75941	0.285944	-1.50608
1.61485	0.0120602	-1.66883
1.48553	0.0999222	-1.66883
1.48553	0.0120602	-1.70828
1.21165	0.0120602	-1.79066
1.21165	0.277786	-1.66883
1.21165	-0.261823	-1.89256
1.48553	-0.261823	-1.81018
1.21165	-0.535707	-1.88106
1.48553	-0.535707	-1.80537
1.21165	-0.80959	-1.76739
1.48553	-0.80959	-1.71229
1.48553	-0.903871	-1.66883
1.21165	-1.013	-1.66883
1.21165	-1.08347	-1.6136
1.48553	-1.08347	-1.54967
1.48553	-1.27886	-1.39495
1.21165	-1.30239	-1.39495
1.21165	-1.35736	-1.29746
1.48553	-1.35736	-1.29692
1.48553	-1.44201	-1.12106
1.21165	-1.44388	-1.12106
1.48553	-1.56772	-0.84718
1.21165	-1.56959	-0.84718
1.21165	-1.63124	-0.666508
1.48553	-1.63124	-0.712244
1.48553	-1.69343	-0.573296
1.21165	-1.6953	-0.573296
1.48553	-1.85497	-0.299413
1.21165	-1.85685	-0.299413
1.21165	-1.90512	-0.220377
1.48553	-1.90512	-0.211551
1.48553	-2.01652	-0.0255294
1.21165	-2.00047	-0.0255294
1.48553	-2.12404	0.248354
1.21165	-2.12592	0.248354
1.21165	-2.17901	0.371521
1.48553	-2.17901	0.380348
1.48553	-2.23183	0.522237
1.21165	-2.2337	0.522237
1.48553	-2.3217	0.796121
1.21165	-2.30565	0.796121
1.48553	-2.37573	1.07
1.21165	-2.35968	1.07
1.48553	-2.42949	1.34389
1.21165	-2.39579	1.34389
1.48553	-2.37198	1.61777
1.21165	-2.41531	1.61777
1.48553	-2.32892	1.89165
1.21165	-2.33935	1.89165
1.48553	-2.25323	2.16554
1.21165	-2.31314	2.16554
1.48553	-2.17901	2.38312
1.43591	-2.17901	2.43942
1.21165	-2.22113	2.43942
1.21165	-2.17901	2.52889
1.48553	-2.16069	2.43942
1.48553	-1.90512	2.52728
1.25885	-1.90512	2.7133
1.21165	-1.96704	2.7133
1.21165	-1.90512	2.84155
1.46828	-1.63124	2.7133
1.34043	-1.63124	2.98719
1.21165	-1.82876	2.98719
1.21165	-1.63124	3.21012
1.48553	-1.44147	2.98719
1.48553	-1.35736	3.12319
1.26741	-1.35736	3.26107
1.21165	-1.43024	3.26107
1.21165	-1.35736	3.40189
1.47657	-1.08347	3.26107
1.26046	-1.08347	3.53496
1.21165	-1.14753	3.53496
1.21165	-1.08347	3.5934
1.40007	-0.80959	3.53496
1.21165	-0.80959	3.58992
1.21165	-0.655397	3.53496
1.21165	-0.535707	3.49764
1.48553	-0.80959	3.46261
1.48553	-0.535707	3.52814
1.48553	-0.261823	3.35642
1.21165	-0.261823	3.31176
1.48553	-0.110305	3.26107
1.21165	-0.194021	3.26107
1.21165	0.0120602	3.14004
1.48553	0.0120602	3.18471
1.48553	0.285944	3.06756
1.21165	0.285944	3.00471
1.48553	0.524388	2.98719
1.21165	0.325929	2.98719
1.21165	0.559827	2.90575
1.48553	0.559827	2.96887
1.48553	0.83371	2.88836
1.21165	0.83371	2.84343
1.48553	1.10759	2.7894
1.21165	1.10759	2.74473
1.48553	1.22247	2.7133
1.21165	1.15052	2.7133
1.21165	1.38148	2.57275
1.48553	1.38148	2.5995
1.48553	1.65536	2.48235
1.22007	1.65536	2.43942
1.21165	1.65255	2.43942
1.21165	1.65536	2.43742
1.48553	1.79725	2.43942
1.48553	1.92924	2.3652
1.21165	1.92924	2.32027
1.48553	2.20313	2.22986
1.21165	2.20313	2.18493
1.48553	2.29955	2.16554
1.21165	2.24445	2.16554
1.21165	2.47701	2.01295
1.48553	2.47701	2.0397
1.48553	2.6403	1.89165
1.21165	2.62158	1.89165
1.21165	2.75089	1.76822
1.48553	2.75089	1.77651
1.48553	2.87379	1.61777
1.21165	2.87299	1.61777
1.21165	3.02478	1.37692
1.48553	3.02478	1.36729
1.48553	3.03561	1.34389
1.21165	3.03481	1.34389
1.21165	3.16078	1.07
1.48553	3.14367	1.07
1.21165	3.17255	0.796121
1.48553	3.2001	0.796121
1.21165	3.11398	0.522237
1.48553	3.15811	0.522237
1.21165	3.04149	0.248354
1.48553	3.08643	0.248354
1.21165	3.02478	0.226288
1.48553	3.02478	0.123047
1.48553	2.95992	-0.0255294
1.21165	2.90001	-0.0255294
1.21165	2.75424	-0.299413
1.48553	2.82003	-0.299413
1.21165	2.75089	-0.302756
1.48553	2.75089	-0.430604
1.48553	2.67801	-0.573296
1.21165	2.6082	-0.573296
1.21165	2.47701	-0.781517
1.48553	2.47701	-0.717861
1.21165	2.20313	-0.828591
1.48553	2.20313	-0.764935
1.48553	1.92924	-0.812008
1.33455	1.92924	-0.84718
1.21165	2.0698	-0.84718
